timestamp,power_w,appliance_label,capture_id,session_id,mode,sample_interval_sec,team_member,plug_id,plug_alias,plug_model,voltage_v,current_a,energy_today_kwh,energy_this_month_kwh,energy_total_kwh,relay_state,rssi,signal_level,notes,timestamp_local
2026-06-03 10:16:52.710302+00:00,74.031,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,244.999,0.306,0.013,0.013,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:46:52
2026-06-03 10:16:57.993958+00:00,73.924,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,244.253,0.306,0.013,0.013,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:46:57
2026-06-03 10:17:03.282677+00:00,73.651,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,244.318,0.306,0.013,0.013,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:47:03
2026-06-03 10:17:08.555588+00:00,73.789,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,244.428,0.306,0.013,0.013,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:47:08
2026-06-03 10:17:13.838775+00:00,73.765,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,244.23,0.306,0.013,0.013,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:47:13
2026-06-03 10:17:19.129146+00:00,74.062,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,244.751,0.306,0.013,0.013,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:47:19
2026-06-03 10:17:24.499154+00:00,74.281,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,245.19,0.307,0.013,0.013,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:47:24
2026-06-03 10:17:29.817857+00:00,74.272,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,245.335,0.307,0.013,0.013,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:47:29
2026-06-03 10:17:35.107633+00:00,74.137,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,244.881,0.307,0.014,0.014,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:47:35
2026-06-03 10:17:40.388109+00:00,74.248,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,245.321,0.306,0.014,0.014,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:47:40
2026-06-03 10:17:45.664988+00:00,74.282,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,245.358,0.307,0.014,0.014,,on,-21,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:47:45
2026-06-03 10:17:50.942621+00:00,74.216,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,245.313,0.307,0.014,0.014,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:47:50
2026-06-03 10:17:56.225454+00:00,73.988,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,245.127,0.306,0.014,0.014,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:47:56
2026-06-03 10:18:01.490318+00:00,74.108,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,245.276,0.307,0.014,0.014,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:48:01
2026-06-03 10:18:06.738708+00:00,74.165,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,245.048,0.307,0.014,0.014,,on,-24,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:48:06
2026-06-03 10:18:12.018365+00:00,73.886,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,244.356,0.306,0.014,0.014,,on,-23,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:48:12
2026-06-03 10:18:17.289809+00:00,73.717,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,244.872,0.306,0.014,0.014,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:48:17
2026-06-03 10:18:22.578517+00:00,73.869,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,244.804,0.305,0.014,0.014,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:48:22
2026-06-03 10:18:27.859456+00:00,74.329,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,245.467,0.306,0.015,0.015,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:48:27
2026-06-03 10:18:33.144258+00:00,74.085,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,244.88,0.306,0.015,0.015,,on,-23,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:48:33
2026-06-03 10:18:38.427269+00:00,73.995,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,244.694,0.306,0.015,0.015,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:48:38
2026-06-03 10:18:43.717100+00:00,73.949,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,245.026,0.306,0.015,0.015,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:48:43
2026-06-03 10:18:48.991775+00:00,74.064,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,244.98,0.306,0.015,0.015,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:48:48
2026-06-03 10:18:54.270508+00:00,74.218,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,245.113,0.307,0.015,0.015,,on,-21,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:48:54
2026-06-03 10:18:59.544361+00:00,74.293,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,245.035,0.307,0.015,0.015,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:48:59
2026-06-03 10:19:04.798301+00:00,74.308,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,245.765,0.306,0.015,0.015,,on,-23,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:49:04
2026-06-03 10:19:10.078930+00:00,74.475,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,246.078,0.307,0.015,0.015,,on,-23,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:49:10
2026-06-03 10:19:15.354075+00:00,74.176,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,245.53,0.306,0.016,0.016,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:49:15
2026-06-03 10:19:20.635591+00:00,74.36,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,245.986,0.307,0.016,0.016,,on,-23,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:49:20
2026-06-03 10:19:25.917956+00:00,74.415,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,245.934,0.307,0.016,0.016,,on,-23,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:49:25
2026-06-03 10:19:31.195098+00:00,74.427,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,245.856,0.307,0.016,0.016,,on,-24,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:49:31
2026-06-03 10:19:36.537612+00:00,74.114,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,245.523,0.306,0.016,0.016,,on,-24,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:49:36
2026-06-03 10:19:41.829729+00:00,79.66,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,230.622,0.317,0.016,0.016,,on,-23,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:49:41
2026-06-03 10:19:47.111594+00:00,78.533,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,252.894,0.315,0.016,0.016,,on,-21,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:49:47
2026-06-03 10:19:52.382703+00:00,77.887,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,251.854,0.313,0.016,0.016,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:49:52
2026-06-03 10:19:57.729886+00:00,77.413,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,250.883,0.313,0.016,0.016,,on,-23,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:49:57
2026-06-03 10:20:03.012663+00:00,76.875,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,250.455,0.311,0.017,0.017,,on,-23,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:50:03
2026-06-03 10:20:08.287070+00:00,76.47,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,249.562,0.31,0.017,0.017,,on,-23,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:50:08
2026-06-03 10:20:13.572276+00:00,76.055,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,248.69,0.309,0.017,0.017,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:50:13
2026-06-03 10:20:18.856898+00:00,75.4,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,247.848,0.308,0.017,0.017,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:50:18
2026-06-03 10:20:24.116606+00:00,75.071,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,247.376,0.307,0.017,0.017,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:50:24
2026-06-03 10:20:29.395718+00:00,74.671,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,246.538,0.306,0.017,0.017,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:50:29
2026-06-03 10:20:34.673656+00:00,74.26,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,245.756,0.305,0.017,0.017,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:50:34
2026-06-03 10:20:39.957862+00:00,73.916,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,244.9,0.304,0.017,0.017,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:50:39
2026-06-03 10:20:45.243334+00:00,73.52,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,244.496,0.304,0.017,0.017,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:50:45
2026-06-03 10:20:50.528114+00:00,72.965,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,243.768,0.303,0.018,0.018,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:50:50
2026-06-03 10:20:55.848067+00:00,72.673,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,243.018,0.302,0.018,0.018,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:50:55
2026-06-03 10:21:01.123698+00:00,72.377,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,242.41,0.301,0.018,0.018,,on,-23,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:51:01
2026-06-03 10:21:06.382916+00:00,72.072,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,241.8,0.301,0.018,0.018,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:51:06
2026-06-03 10:21:11.680842+00:00,71.719,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,241.489,0.3,0.018,0.018,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:51:11
2026-06-03 10:21:16.959921+00:00,71.333,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,241.0,0.299,0.018,0.018,,on,-21,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:51:16
2026-06-03 10:21:22.316778+00:00,71.161,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,240.511,0.299,0.018,0.018,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:51:22
2026-06-03 10:21:27.599746+00:00,70.934,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,240.077,0.298,0.018,0.018,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:51:27
2026-06-03 10:21:32.876308+00:00,70.886,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,239.859,0.299,0.018,0.018,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:51:32
2026-06-03 10:21:38.159383+00:00,70.554,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,239.463,0.298,0.019,0.019,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:51:38
2026-06-03 10:21:43.509691+00:00,70.616,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,239.186,0.297,0.019,0.019,,on,-21,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:51:43
2026-06-03 10:21:48.786666+00:00,70.208,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,238.86,0.297,0.019,0.019,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:51:48
2026-06-03 10:21:54.102371+00:00,70.141,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,238.733,0.297,0.019,0.019,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:51:54
2026-06-03 10:21:59.378118+00:00,70.295,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,238.44,0.298,0.019,0.019,,on,-21,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:51:59
2026-06-03 10:22:04.651298+00:00,70.293,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,238.24,0.297,0.019,0.019,,on,-24,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:52:04
2026-06-03 10:22:09.934954+00:00,69.95,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,238.018,0.297,0.019,0.019,,on,-21,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:52:09
2026-06-03 10:22:15.215262+00:00,69.895,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,237.946,0.296,0.019,0.019,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:52:15
2026-06-03 10:22:20.496017+00:00,69.788,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,237.704,0.296,0.019,0.019,,on,-23,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:52:20
2026-06-03 10:22:25.771897+00:00,69.633,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,237.671,0.296,0.019,0.019,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:52:25
2026-06-03 10:22:31.049930+00:00,69.606,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,237.483,0.296,0.02,0.02,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:52:31
2026-06-03 10:22:36.336586+00:00,69.418,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,237.389,0.295,0.02,0.02,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:52:36
2026-06-03 10:22:41.621745+00:00,71.749,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,241.504,0.301,0.02,0.02,,on,-23,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:52:41
2026-06-03 10:22:46.902425+00:00,71.483,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,240.924,0.301,0.02,0.02,,on,-23,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:52:46
2026-06-03 10:22:52.179769+00:00,68.745,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,236.157,0.294,0.02,0.02,,on,-21,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:52:52
2026-06-03 10:22:57.496128+00:00,68.878,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,234.923,0.295,0.02,0.02,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:52:57
2026-06-03 10:23:02.774439+00:00,67.876,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,235.132,0.292,0.02,0.02,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:53:02
2026-06-03 10:23:08.065671+00:00,67.868,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,234.618,0.293,0.02,0.02,,on,-24,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:53:08
2026-06-03 10:23:13.341249+00:00,68.944,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,236.393,0.295,0.02,0.02,,on,-26,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:53:13
2026-06-03 10:23:18.616037+00:00,0.0,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,235.073,0.0,0.02,0.02,,on,-21,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:53:18
2026-06-03 10:23:23.902053+00:00,0.0,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,235.073,0.0,0.02,0.02,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:53:23
2026-06-03 10:23:29.201279+00:00,0.0,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,235.073,0.0,0.02,0.02,,on,-21,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:53:29
2026-06-03 10:23:34.477850+00:00,0.0,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,236.415,0.0,0.02,0.02,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:53:34
2026-06-03 10:23:39.757373+00:00,0.0,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,236.415,0.0,0.02,0.02,,on,-21,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:53:39
2026-06-03 10:23:45.138601+00:00,0.0,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,238.064,0.0,0.02,0.02,,on,-23,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:53:45
2026-06-03 10:23:50.415039+00:00,0.0,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,238.064,0.0,0.02,0.02,,on,-21,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:53:50
2026-06-03 10:23:55.761804+00:00,0.0,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,238.064,0.0,0.02,0.02,,on,-21,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:53:55
2026-06-03 10:24:01.045774+00:00,0.0,fan,alaina_plug4_tablefan_speed1_2026-06-03_S004,S004,speed_1,5.0,Alaina,plug_4,NW_P4_Alaina,P110,239.08,0.0,0.02,0.02,,on,-22,,"table fan speed 1, connected through adapter plug, 15 min recording",2026-06-03 15:54:01
2026-06-03 10:27:52.467314+00:00,0.0,fan,alaina_plug4_tablefan_speed2_2026-06-03_S005,S005,speed_2,5.0,Alaina,plug_4,NW_P4_Alaina,P110,241.42,0.0,0.02,0.02,,on,-23,,"table fan speed 2, connected through adapter plug, 15 min recording",2026-06-03 15:57:52
2026-06-03 10:27:57.803618+00:00,0.0,fan,alaina_plug4_tablefan_speed2_2026-06-03_S005,S005,speed_2,5.0,Alaina,plug_4,NW_P4_Alaina,P110,242.3,0.0,0.02,0.02,,on,-21,,"table fan speed 2, connected through adapter plug, 15 min recording",2026-06-03 15:57:57
2026-06-03 10:28:03.123110+00:00,0.0,fan,alaina_plug4_tablefan_speed2_2026-06-03_S005,S005,speed_2,5.0,Alaina,plug_4,NW_P4_Alaina,P110,242.3,0.0,0.02,0.02,,on,-22,,"table fan speed 2, connected through adapter plug, 15 min recording",2026-06-03 15:58:03
2026-06-03 10:28:08.407812+00:00,0.0,fan,alaina_plug4_tablefan_speed2_2026-06-03_S005,S005,speed_2,5.0,Alaina,plug_4,NW_P4_Alaina,P110,242.3,0.0,0.02,0.02,,on,-20,,"table fan speed 2, connected through adapter plug, 15 min recording",2026-06-03 15:58:08
2026-06-03 10:28:13.696249+00:00,0.0,fan,alaina_plug4_tablefan_speed2_2026-06-03_S005,S005,speed_2,5.0,Alaina,plug_4,NW_P4_Alaina,P110,243.525,0.0,0.02,0.02,,on,-21,,"table fan speed 2, connected through adapter plug, 15 min recording",2026-06-03 15:58:13
2026-06-03 10:28:18.978421+00:00,0.0,fan,alaina_plug4_tablefan_speed2_2026-06-03_S005,S005,speed_2,5.0,Alaina,plug_4,NW_P4_Alaina,P110,243.525,0.0,0.02,0.02,,on,-23,,"table fan speed 2, connected through adapter plug, 15 min recording",2026-06-03 15:58:18
2026-06-03 10:28:24.258872+00:00,95.931,fan,alaina_plug4_tablefan_speed2_2026-06-03_S005,S005,speed_2,5.0,Alaina,plug_4,NW_P4_Alaina,P110,242.445,0.406,0.02,0.02,,on,-26,,"table fan speed 2, connected through adapter plug, 15 min recording",2026-06-03 15:58:24
2026-06-03 10:28:29.555289+00:00,73.173,fan,alaina_plug4_tablefan_speed2_2026-06-03_S005,S005,speed_2,5.0,Alaina,plug_4,NW_P4_Alaina,P110,243.584,0.309,0.021,0.021,,on,-24,,"table fan speed 2, connected through adapter plug, 15 min recording",2026-06-03 15:58:29
2026-06-03 10:28:34.831615+00:00,72.47,fan,alaina_plug4_tablefan_speed2_2026-06-03_S005,S005,speed_2,5.0,Alaina,plug_4,NW_P4_Alaina,P110,243.078,0.304,0.021,0.021,,on,-25,,"table fan speed 2, connected through adapter plug, 15 min recording",2026-06-03 15:58:34
