mean_power,max_power,min_power,median_power,p10_power,p25_power,p75_power,p90_power,power_delta,std_power,steady_state_w,active_mean_power,active_max_power,on_fraction,zero_fraction,high_power_fraction,very_high_power_fraction,transition_count,mean_abs_step,max_step_up,max_step_down,rise_time_s,duration_s,sample_interval_median_s,energy_kwh_est,mean_voltage,std_voltage,mean_current,max_current,is_cyclic,appliance_label
74.1125,74.209,73.952,74.11349999999999,74.01650000000001,74.0835,74.1885,74.20750000000001,0.257000000000005,0.08738945397853759,74.14500000000001,74.1125,74.209,1.0,0.0,0.0,0.0,0,0.09380000000000166,0.1389999999999958,0.1290000000000049,10.57517,26.695439,5.287585,0.0006584259601091668,236.02583333333334,0.08700462950645103,0.5388333333333334,0.54,0,fridge
73.98916666666668,74.091,73.852,73.9795,73.902,73.9555,74.059,74.086,0.2389999999999901,0.0811899350631304,74.042,73.98916666666668,74.091,1.0,0.0,0.0,0.0,0,0.12419999999999617,0.1389999999999958,0.14099999999999113,10.57517,26.925053,5.287585,0.0006620606642991667,236.05066666666667,0.07614168080332669,0.5386666666666667,0.539,0,fridge
73.91933333333333,73.993,73.852,73.91499999999999,73.8635,73.8825,73.95575,73.9795,0.14099999999999113,0.04888989897946106,73.9455,73.91933333333333,73.993,1.0,0.0,0.0,0.0,0,0.07519999999999527,0.11399999999999011,0.14099999999999113,0.0,26.344467,5.270623,0.0006491576835355556,236.138,0.1235084342599044,0.5385,0.54,0,fridge
73.85679999999999,73.925,73.765,73.875,73.7846,73.814,73.905,73.917,0.1599999999999966,0.05927022861437303,73.875,73.85679999999999,73.925,1.0,0.0,0.0,0.0,0,0.054999999999999716,0.030000000000001137,0.09100000000000819,0.0,21.040323,5.2618659999999995,0.0005396105400933333,236.28640000000001,0.11042753279866534,0.5386000000000001,0.54,0,fridge
73.7634,73.814,73.689,73.765,73.7186,73.763,73.786,73.80279999999999,0.125,0.041495059946939215,73.765,73.7634,73.814,1.0,0.0,0.0,0.0,0,0.0417500000000004,0.021000000000000796,0.07400000000001228,0.0,21.084232,5.270647,0.0005400073057025,236.41260000000003,0.062448698945608,0.5378000000000001,0.54,0,fridge
73.73649999999999,73.875,73.561,73.754,73.625,73.703,73.78025,73.8305,0.31399999999999295,0.09614528936285151,73.717,73.73649999999999,73.875,1.0,0.0,0.0,0.0,0,0.1302000000000021,0.31399999999999295,0.1839999999999975,26.335595,26.343601,5.267119,0.000647461989511389,236.4461666666667,0.04622198851436844,0.5365000000000001,0.538,0,fridge
73.68083333333334,73.875,73.55,73.67699999999999,73.5555,73.58275,73.73525000000001,73.81,0.32500000000000284,0.11180849202493029,73.7125,73.68083333333334,73.875,1.0,0.0,0.0,0.0,0,0.20740000000000122,0.31399999999999295,0.32500000000000284,10.544702,26.941007,5.272351,0.0006593017175994445,236.47366666666667,0.03284644408286404,0.5358333333333334,0.537,1,fridge
73.55266666666667,73.706,73.376,73.5355,73.44550000000001,73.51650000000001,73.62349999999999,73.67699999999999,0.3299999999999983,0.10507087555021434,73.512,73.55266666666667,73.706,1.0,0.0,0.0,0.0,0,0.12620000000000003,0.1560000000000059,0.27199999999999136,5.32718,27.186123,5.32718,0.0006642948812511112,236.48950000000002,0.030917902041801452,0.5341666666666667,0.537,0,fridge
73.47540000000001,73.521,73.376,73.487,73.4168,73.478,73.515,73.5186,0.14499999999999602,0.052286135829680544,73.515,73.47540000000001,73.521,1.0,0.0,0.0,0.0,0,0.0470000000000006,0.1389999999999958,0.034000000000006025,10.546593,21.1399,5.2732965,0.0005390896496347222,236.49899999999997,0.024714368290524032,0.533,0.534,0,fridge
73.37839999999998,73.487,73.241,73.377,73.2682,73.309,73.478,73.48339999999999,0.2459999999999951,0.09530078698520617,73.478,73.37839999999998,73.487,1.0,0.0,0.0,0.0,0,0.0954999999999977,0.06799999999999784,0.16899999999999693,0.0,21.045987,5.264749,0.0005362887403702778,236.5752,0.09047518996941233,0.5336000000000001,0.535,0,fridge
